index,date,state,city,place_type,confirmed,deaths,order_for_place,is_last,popEst,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
127411,2020-03-21,PE,TOTAL,state,33,0,10,False,9557071.0,26.0,0.34529,0.0
127412,2020-03-20,PE,TOTAL,state,31,0,9,False,9557071.0,26.0,0.32437,0.0
127413,2020-03-19,PE,TOTAL,state,28,0,8,False,9557071.0,26.0,0.29298,0.0
127414,2020-03-18,PE,TOTAL,state,19,0,7,False,9557071.0,26.0,0.19881,0.0
127415,2020-03-17,PE,TOTAL,state,18,0,6,False,9557071.0,26.0,0.18834,0.0
127416,2020-03-16,PE,TOTAL,state,8,0,5,False,9557071.0,26.0,0.08371,0.0
127417,2020-03-15,PE,TOTAL,state,8,0,4,False,9557071.0,26.0,0.08371,0.0
127418,2020-03-14,PE,TOTAL,state,7,0,3,False,9557071.0,26.0,0.07324,0.0
127419,2020-03-13,PE,TOTAL,state,2,0,2,False,9557071.0,26.0,0.02093,0.0
127420,2020-03-12,PE,TOTAL,state,2,0,1,False,9557071.0,26.0,0.02093,0.0
138628,2020-06-22,PR,TOTAL,state,15124,469,101,True,11433957.0,41.0,132.27267,0.031
138629,2020-06-21,PR,TOTAL,state,14501,451,100,False,11433957.0,41.0,126.82399,0.0311
138630,2020-06-20,PR,TOTAL,state,13821,437,99,False,11433957.0,41.0,120.87678999999999,0.0316
138631,2020-06-19,PR,TOTAL,state,12932,428,98,False,11433957.0,41.0,113.1017,0.0331
138632,2020-06-18,PR,TOTAL,state,12059,415,97,False,11433957.0,41.0,105.46655,0.0344
138633,2020-06-17,PR,TOTAL,state,11225,394,96,False,11433957.0,41.0,98.17249,0.0351
138634,2020-06-16,PR,TOTAL,state,10690,372,95,False,11433957.0,41.0,93.49344,0.0348
138635,2020-06-15,PR,TOTAL,state,9839,342,94,False,11433957.0,41.0,86.0507,0.0348
138636,2020-06-14,PR,TOTAL,state,9706,334,93,False,11433957.0,41.0,84.8875,0.0344
138637,2020-06-13,PR,TOTAL,state,9353,320,92,False,11433957.0,41.0,81.8002,0.0342
138638,2020-06-12,PR,TOTAL,state,8818,302,91,False,11433957.0,41.0,77.12116,0.0342
138639,2020-06-11,PR,TOTAL,state,8569,288,90,False,11433957.0,41.0,74.94343,0.0336
138640,2020-06-10,PR,TOTAL,state,7934,282,89,False,11433957.0,41.0,69.3898,0.0355
138641,2020-06-09,PR,TOTAL,state,7410,260,88,False,11433957.0,41.0,64.80696,0.0351
138642,2020-06-08,PR,TOTAL,state,7121,250,87,False,11433957.0,41.0,62.2794,0.0351
138643,2020-06-07,PR,TOTAL,state,6987,244,86,False,11433957.0,41.0,61.10745,0.0349
138644,2020-06-06,PR,TOTAL,state,6693,239,85,False,11433957.0,41.0,58.53617,0.0357
138645,2020-06-05,PR,TOTAL,state,6434,233,84,False,11433957.0,41.0,56.27098,0.0362
138646,2020-06-04,PR,TOTAL,state,5895,220,83,False,11433957.0,41.0,51.55695,0.0373
138647,2020-06-03,PR,TOTAL,state,5567,210,82,False,11433957.0,41.0,48.688309999999994,0.0377
138648,2020-06-02,PR,TOTAL,state,5235,204,81,False,11433957.0,41.0,45.78467,0.039
138649,2020-06-01,PR,TOTAL,state,4900,195,80,False,11433957.0,41.0,42.85481,0.0398
138650,2020-05-31,PR,TOTAL,state,4752,187,79,False,11433957.0,41.0,41.56042,0.0394
138651,2020-05-30,PR,TOTAL,state,4538,186,78,False,11433957.0,41.0,39.6888,0.041
138652,2020-05-29,PR,TOTAL,state,4300,178,77,False,11433957.0,41.0,37.607279999999996,0.0414
138653,2020-05-28,PR,TOTAL,state,4041,174,76,False,11433957.0,41.0,35.3421,0.0431
138654,2020-05-27,PR,TOTAL,state,3768,167,75,False,11433957.0,41.0,32.95447,0.0443
138655,2020-05-26,PR,TOTAL,state,3567,164,74,False,11433957.0,41.0,31.19655,0.046
138656,2020-05-25,PR,TOTAL,state,3384,160,73,False,11433957.0,41.0,29.59605,0.0473
138657,2020-05-24,PR,TOTAL,state,3260,156,72,False,11433957.0,41.0,28.51156,0.0479
138658,2020-05-23,PR,TOTAL,state,3147,153,71,False,11433957.0,41.0,27.52328,0.0486
138659,2020-05-22,PR,TOTAL,state,2985,149,70,False,11433957.0,41.0,26.10645,0.0499
138660,2020-05-21,PR,TOTAL,state,2855,144,69,False,11433957.0,41.0,24.969479999999997,0.0504
138661,2020-05-20,PR,TOTAL,state,2656,140,68,False,11433957.0,41.0,23.22905,0.0527
138662,2020-05-19,PR,TOTAL,state,2519,133,67,False,11433957.0,41.0,22.03087,0.0528
138663,2020-05-18,PR,TOTAL,state,2390,130,66,False,11433957.0,41.0,20.90265,0.0544
138664,2020-05-17,PR,TOTAL,state,2316,127,65,False,11433957.0,41.0,20.25545,0.0548
138665,2020-05-16,PR,TOTAL,state,2272,126,64,False,11433957.0,41.0,19.870639999999998,0.0555
138666,2020-05-15,PR,TOTAL,state,2167,124,63,False,11433957.0,41.0,18.95232,0.0572
138667,2020-05-14,PR,TOTAL,state,2091,122,62,False,11433957.0,41.0,18.28763,0.0583
138668,2020-05-13,PR,TOTAL,state,2023,120,61,False,11433957.0,41.0,17.69291,0.0593
138669,2020-05-12,PR,TOTAL,state,1930,116,60,False,11433957.0,41.0,16.87955,0.0601
138670,2020-05-11,PR,TOTAL,state,1873,114,59,False,11433957.0,41.0,16.38103,0.0609
138671,2020-05-10,PR,TOTAL,state,1859,112,58,False,11433957.0,41.0,16.258589999999998,0.0602
138672,2020-05-09,PR,TOTAL,state,1809,110,57,False,11433957.0,41.0,15.82129,0.0608
138673,2020-05-08,PR,TOTAL,state,1734,109,56,False,11433957.0,41.0,15.16535,0.0629
138674,2020-05-07,PR,TOTAL,state,1678,107,55,False,11433957.0,41.0,14.675579999999998,0.0638
138675,2020-05-06,PR,TOTAL,state,1647,104,54,False,11433957.0,41.0,14.40446,0.0631
138676,2020-05-05,PR,TOTAL,state,1608,102,53,False,11433957.0,41.0,14.06337,0.0634
138677,2020-05-04,PR,TOTAL,state,1581,97,52,False,11433957.0,41.0,13.827229999999998,0.0614
138678,2020-05-03,PR,TOTAL,state,1533,96,51,False,11433957.0,41.0,13.407429999999998,0.0626
138679,2020-05-02,PR,TOTAL,state,1510,93,50,False,11433957.0,41.0,13.20628,0.0616
138680,2020-05-01,PR,TOTAL,state,1464,92,49,False,11433957.0,41.0,12.80397,0.0628
138681,2020-04-30,PR,TOTAL,state,1423,88,48,False,11433957.0,41.0,12.44539,0.0618
138682,2020-04-29,PR,TOTAL,state,1364,84,47,False,11433957.0,41.0,11.92938,0.0616
138683,2020-04-28,PR,TOTAL,state,1286,79,46,False,11433957.0,41.0,11.2472,0.0614
138684,2020-04-27,PR,TOTAL,state,1201,77,45,False,11433957.0,41.0,10.5038,0.0641
138685,2020-04-26,PR,TOTAL,state,1171,75,44,False,11433957.0,41.0,10.24142,0.064
138686,2020-04-25,PR,TOTAL,state,1155,71,43,False,11433957.0,41.0,10.10149,0.0615
138687,2020-04-24,PR,TOTAL,state,1133,67,42,False,11433957.0,41.0,9.90908,0.0591
138688,2020-04-23,PR,TOTAL,state,1096,62,41,False,11433957.0,41.0,9.58548,0.0566
138689,2020-04-22,PR,TOTAL,state,1077,60,40,False,11433957.0,41.0,9.419310000000001,0.0557
138690,2020-04-21,PR,TOTAL,state,1039,55,39,False,11433957.0,41.0,9.086969999999999,0.0529
138691,2020-04-20,PR,TOTAL,state,1022,53,38,False,11433957.0,41.0,8.93829,0.0519
138692,2020-04-19,PR,TOTAL,state,1002,52,37,False,11433957.0,41.0,8.76337,0.0519
138693,2020-04-18,PR,TOTAL,state,960,49,36,False,11433957.0,41.0,8.39604,0.051
138694,2020-04-17,PR,TOTAL,state,887,44,35,False,11433957.0,41.0,7.7575899999999995,0.0496
138695,2020-04-16,PR,TOTAL,state,845,43,34,False,11433957.0,41.0,7.39027,0.0509
138696,2020-04-15,PR,TOTAL,state,816,41,33,False,11433957.0,41.0,7.136639999999999,0.0502
138697,2020-04-14,PR,TOTAL,state,803,39,32,False,11433957.0,41.0,7.022939999999999,0.0486
138698,2020-04-13,PR,TOTAL,state,768,33,31,False,11433957.0,41.0,6.71683,0.043
138699,2020-04-12,PR,TOTAL,state,750,31,30,False,11433957.0,41.0,6.559410000000001,0.0413
138700,2020-04-11,PR,TOTAL,state,688,27,29,False,11433957.0,41.0,6.01716,0.0392
138701,2020-04-10,PR,TOTAL,state,655,26,28,False,11433957.0,41.0,5.72855,0.0397
138702,2020-04-09,PR,TOTAL,state,621,24,27,False,11433957.0,41.0,5.43119,0.0386
138703,2020-04-08,PR,TOTAL,state,550,17,26,False,11433957.0,41.0,4.810230000000001,0.0309
138704,2020-04-07,PR,TOTAL,state,511,15,25,False,11433957.0,41.0,4.46914,0.0294
138705,2020-04-06,PR,TOTAL,state,466,14,24,False,11433957.0,41.0,4.07558,0.03
138706,2020-04-05,PR,TOTAL,state,445,10,23,False,11433957.0,41.0,3.89192,0.0225
138707,2020-04-04,PR,TOTAL,state,401,7,22,False,11433957.0,41.0,3.5071,0.0175
138708,2020-04-03,PR,TOTAL,state,307,5,21,False,11433957.0,41.0,2.68498,0.0163
138709,2020-04-02,PR,TOTAL,state,258,4,20,False,11433957.0,41.0,2.25644,0.0155
138710,2020-04-01,PR,TOTAL,state,229,3,19,False,11433957.0,41.0,2.0028099999999998,0.0131
138711,2020-03-31,PR,TOTAL,state,185,3,18,False,11433957.0,41.0,1.61799,0.0162
138712,2020-03-30,PR,TOTAL,state,160,3,17,False,11433957.0,41.0,1.39934,0.0187
138713,2020-03-29,PR,TOTAL,state,152,2,16,False,11433957.0,41.0,1.3293700000000002,0.0132
138714,2020-03-28,PR,TOTAL,state,137,2,15,False,11433957.0,41.0,1.1981899999999999,0.0146
138715,2020-03-27,PR,TOTAL,state,125,2,14,False,11433957.0,41.0,1.09323,0.016
138716,2020-03-26,PR,TOTAL,state,106,0,13,False,11433957.0,41.0,0.92706,0.0
138717,2020-03-25,PR,TOTAL,state,97,0,12,False,11433957.0,41.0,0.84835,0.0
138718,2020-03-24,PR,TOTAL,state,70,0,11,False,11433957.0,41.0,0.61221,0.0
138719,2020-03-23,PR,TOTAL,state,60,0,10,False,11433957.0,41.0,0.52475,0.0
138720,2020-03-22,PR,TOTAL,state,54,0,9,False,11433957.0,41.0,0.47228000000000003,0.0
138721,2020-03-21,PR,TOTAL,state,43,0,8,False,11433957.0,41.0,0.37606999999999996,0.0
138722,2020-03-20,PR,TOTAL,state,36,0,7,False,11433957.0,41.0,0.31485,0.0
138723,2020-03-19,PR,TOTAL,state,23,0,6,False,11433957.0,41.0,0.20115999999999998,0.0
138724,2020-03-18,PR,TOTAL,state,14,0,5,False,11433957.0,41.0,0.12244000000000001,0.0
138725,2020-03-17,PR,TOTAL,state,12,0,4,False,11433957.0,41.0,0.10495,0.0
138726,2020-03-16,PR,TOTAL,state,6,0,3,False,11433957.0,41.0,0.05248,0.0
138727,2020-03-13,PR,TOTAL,state,6,0,2,False,11433957.0,41.0,0.05248,0.0
138728,2020-03-12,PR,TOTAL,state,6,0,1,False,11433957.0,41.0,0.05248,0.0
153914,2020-06-22,RO,TOTAL,state,15827,432,90,True,1777225.0,11.0,890.54565,0.0273
153915,2020-06-21,RO,TOTAL,state,15181,417,89,False,1777225.0,11.0,854.19685,0.0275
153916,2020-06-20,RO,TOTAL,state,14952,409,88,False,1777225.0,11.0,841.3116,0.0274
153917,2020-06-19,RO,TOTAL,state,14353,391,87,False,1777225.0,11.0,807.6073700000001,0.0272
153918,2020-06-18,RO,TOTAL,state,13804,374,86,False,1777225.0,11.0,776.71651,0.0271
153919,2020-06-17,RO,TOTAL,state,13567,361,85,False,1777225.0,11.0,763.3811099999999,0.0266
153920,2020-06-16,RO,TOTAL,state,13010,346,84,False,1777225.0,11.0,732.04012,0.0266
153921,2020-06-15,RO,TOTAL,state,12180,332,83,False,1777225.0,11.0,685.3381,0.0273
153922,2020-06-14,RO,TOTAL,state,11865,324,82,False,1777225.0,11.0,667.61384,0.0273
153923,2020-06-13,RO,TOTAL,state,11632,309,81,False,1777225.0,11.0,654.50351,0.0266
153924,2020-06-12,RO,TOTAL,state,11224,296,80,False,1777225.0,11.0,631.54637,0.0264
153925,2020-06-11,RO,TOTAL,state,10547,293,79,False,1777225.0,11.0,593.45328,0.0278
153926,2020-06-10,RO,TOTAL,state,9850,267,78,False,1777225.0,11.0,554.23483,0.0271
153927,2020-06-09,RO,TOTAL,state,9220,255,77,False,1777225.0,11.0,518.78631,0.0277
153928,2020-06-08,RO,TOTAL,state,8626,245,76,False,1777225.0,11.0,485.36342,0.0284
153929,2020-06-07,RO,TOTAL,state,8110,235,75,False,1777225.0,11.0,456.32939000000005,0.029
153930,2020-06-06,RO,TOTAL,state,7701,228,74,False,1777225.0,11.0,433.31597999999997,0.0296
153931,2020-06-05,RO,TOTAL,state,6862,213,73,False,1777225.0,11.0,386.10756000000003,0.031
153932,2020-06-04,RO,TOTAL,state,6459,194,72,False,1777225.0,11.0,363.43175,0.03
153933,2020-06-03,RO,TOTAL,state,5714,180,71,False,1777225.0,11.0,321.51247,0.0315
153934,2020-06-02,RO,TOTAL,state,5477,172,70,False,1777225.0,11.0,308.17707,0.0314
153935,2020-05-31,RO,TOTAL,state,4942,156,69,False,1777225.0,11.0,278.07396,0.0316
153936,2020-05-30,RO,TOTAL,state,4743,151,68,False,1777225.0,11.0,266.87673,0.0318
153937,2020-05-29,RO,TOTAL,state,4502,145,67,False,1777225.0,11.0,253.31627000000003,0.0322
153938,2020-05-28,RO,TOTAL,state,4252,142,66,False,1777225.0,11.0,239.24938999999998,0.0334
153939,2020-05-27,RO,TOTAL,state,3862,137,65,False,1777225.0,11.0,217.30507000000003,0.0355
153940,2020-05-26,RO,TOTAL,state,3493,133,64,False,1777225.0,11.0,196.54236,0.0381
153941,2020-05-25,RO,TOTAL,state,3268,121,63,False,1777225.0,11.0,183.88218,0.037
153942,2020-05-24,RO,TOTAL,state,3201,121,62,False,1777225.0,11.0,180.11225,0.0378
153943,2020-05-23,RO,TOTAL,state,3109,115,61,False,1777225.0,11.0,174.93563999999998,0.037
153944,2020-05-22,RO,TOTAL,state,2774,106,60,False,1777225.0,11.0,156.08603,0.0382
153945,2020-05-20,RO,TOTAL,state,2499,90,59,False,1777225.0,11.0,140.61247,0.036
153946,2020-05-19,RO,TOTAL,state,2413,88,58,False,1777225.0,11.0,135.77347,0.0365
153947,2020-05-18,RO,TOTAL,state,2043,83,57,False,1777225.0,11.0,114.95448999999999,0.0406
153948,2020-05-17,RO,TOTAL,state,1963,74,56,False,1777225.0,11.0,110.45308999999999,0.0377
153949,2020-05-16,RO,TOTAL,state,1918,69,55,False,1777225.0,11.0,107.92106000000001,0.036
153950,2020-05-15,RO,TOTAL,state,1794,62,54,False,1777225.0,11.0,100.94389,0.0346
153951,2020-05-14,RO,TOTAL,state,1686,56,53,False,1777225.0,11.0,94.867,0.0332
153952,2020-05-13,RO,TOTAL,state,1612,50,52,False,1777225.0,11.0,90.7032,0.031
153953,2020-05-12,RO,TOTAL,state,1460,50,51,False,1777225.0,11.0,82.15054,0.0342
153954,2020-05-11,RO,TOTAL,state,1398,47,50,False,1777225.0,11.0,78.66196,0.0336
153955,2020-05-10,RO,TOTAL,state,1302,43,49,False,1777225.0,11.0,73.26028000000001,0.033
153956,2020-05-09,RO,TOTAL,state,1263,41,48,False,1777225.0,11.0,71.06585,0.0325
153957,2020-05-08,RO,TOTAL,state,1222,39,47,False,1777225.0,11.0,68.75888,0.0319
153958,2020-05-07,RO,TOTAL,state,1098,37,46,False,1777225.0,11.0,61.78171,0.0337
153959,2020-05-06,RO,TOTAL,state,943,33,45,False,1777225.0,11.0,53.06025,0.035
153960,2020-05-05,RO,TOTAL,state,861,29,44,False,1777225.0,11.0,48.44631,0.0337
153961,2020-05-04,RO,TOTAL,state,756,25,43,False,1777225.0,11.0,42.53823,0.0331
153962,2020-05-03,RO,TOTAL,state,705,24,42,False,1777225.0,11.0,39.66858,0.034
153963,2020-05-02,RO,TOTAL,state,654,23,41,False,1777225.0,11.0,36.79894,0.0352
153964,2020-05-01,RO,TOTAL,state,585,18,40,False,1777225.0,11.0,32.91648,0.0308
153965,2020-04-30,RO,TOTAL,state,502,16,39,False,1777225.0,11.0,28.24628,0.0319
153966,2020-04-29,RO,TOTAL,state,433,15,38,False,1777225.0,11.0,24.36383,0.0346
153967,2020-04-28,RO,TOTAL,state,413,11,37,False,1777225.0,11.0,23.23848,0.0266
153968,2020-04-27,RO,TOTAL,state,393,10,36,False,1777225.0,11.0,22.113129999999998,0.0254
153969,2020-04-26,RO,TOTAL,state,364,10,35,False,1777225.0,11.0,20.481370000000002,0.0275
153970,2020-04-25,RO,TOTAL,state,328,7,34,False,1777225.0,11.0,18.45574,0.0213
153971,2020-04-24,RO,TOTAL,state,290,6,33,False,1777225.0,11.0,16.31757,0.0207
153972,2020-04-23,RO,TOTAL,state,250,5,32,False,1777225.0,11.0,14.066870000000002,0.02
153973,2020-04-21,RO,TOTAL,state,223,5,31,False,1777225.0,11.0,12.54765,0.0224
153974,2020-04-20,RO,TOTAL,state,199,4,30,False,1777225.0,11.0,11.197230000000001,0.0201
153975,2020-04-19,RO,TOTAL,state,160,4,29,False,1777225.0,11.0,9.0028,0.025
153976,2020-04-18,RO,TOTAL,state,128,4,28,False,1777225.0,11.0,7.20224,0.0312
153977,2020-04-17,RO,TOTAL,state,110,3,27,False,1777225.0,11.0,6.18942,0.0273
153978,2020-04-16,RO,TOTAL,state,92,3,26,False,1777225.0,11.0,5.17661,0.0326
153979,2020-04-15,RO,TOTAL,state,73,2,25,False,1777225.0,11.0,4.107530000000001,0.0274
153980,2020-04-14,RO,TOTAL,state,69,2,24,False,1777225.0,11.0,3.88246,0.029
153981,2020-04-12,RO,TOTAL,state,42,2,23,False,1777225.0,11.0,2.3632299999999997,0.0476
153982,2020-04-11,RO,TOTAL,state,34,2,22,False,1777225.0,11.0,1.9130900000000002,0.0588
153983,2020-04-10,RO,TOTAL,state,32,2,21,False,1777225.0,11.0,1.80056,0.0625
153984,2020-04-09,RO,TOTAL,state,28,2,20,False,1777225.0,11.0,1.57549,0.0714
153985,2020-04-08,RO,TOTAL,state,26,1,19,False,1777225.0,11.0,1.46295,0.0385
153986,2020-04-07,RO,TOTAL,state,23,1,18,False,1777225.0,11.0,1.29415,0.0435
153987,2020-04-06,RO,TOTAL,state,18,1,17,False,1777225.0,11.0,1.01281,0.0556
153988,2020-04-05,RO,TOTAL,state,14,1,16,False,1777225.0,11.0,0.78774,0.0714
153989,2020-04-04,RO,TOTAL,state,11,1,15,False,1777225.0,11.0,0.6189399999999999,0.0909
153990,2020-04-03,RO,TOTAL,state,10,1,14,False,1777225.0,11.0,0.56267,0.1
153991,2020-04-02,RO,TOTAL,state,10,1,13,False,1777225.0,11.0,0.56267,0.1
153992,2020-04-01,RO,TOTAL,state,9,1,12,False,1777225.0,11.0,0.50641,0.1111
153993,2020-03-31,RO,TOTAL,state,9,1,11,False,1777225.0,11.0,0.50641,0.1111
153994,2020-03-30,RO,TOTAL,state,8,1,10,False,1777225.0,11.0,0.45014,0.125
153995,2020-03-29,RO,TOTAL,state,6,0,9,False,1777225.0,11.0,0.3376,0.0
153996,2020-03-28,RO,TOTAL,state,6,0,8,False,1777225.0,11.0,0.3376,0.0
153997,2020-03-27,RO,TOTAL,state,6,0,7,False,1777225.0,11.0,0.3376,0.0
153998,2020-03-26,RO,TOTAL,state,6,0,6,False,1777225.0,11.0,0.3376,0.0
153999,2020-03-25,RO,TOTAL,state,5,0,5,False,1777225.0,11.0,0.28134000000000003,0.0
154000,2020-03-24,RO,TOTAL,state,5,0,4,False,1777225.0,11.0,0.28134000000000003,0.0
154001,2020-03-22,RO,TOTAL,state,3,0,3,False,1777225.0,11.0,0.1688,0.0
154002,2020-03-21,RO,TOTAL,state,3,0,2,False,1777225.0,11.0,0.1688,0.0
154003,2020-03-20,RO,TOTAL,state,1,0,1,False,1777225.0,11.0,0.05627000000000001,0.0
156466,2020-06-21,RR,TOTAL,state,8188,251,90,True,605761.0,14.0,1351.68821,0.0307
156467,2020-06-20,RR,TOTAL,state,8120,251,89,False,605761.0,14.0,1340.46266,0.0309
156468,2020-06-19,RR,TOTAL,state,8037,245,88,False,605761.0,14.0,1326.76088,0.0305
156469,2020-06-18,RR,TOTAL,state,7650,239,87,False,605761.0,14.0,1262.8743,0.0312
156470,2020-06-17,RR,TOTAL,state,7421,224,86,False,605761.0,14.0,1225.07061,0.0302
156471,2020-06-16,RR,TOTAL,state,7150,224,85,False,605761.0,14.0,1180.3335,0.0313
156472,2020-06-15,RR,TOTAL,state,6935,216,84,False,605761.0,14.0,1144.84095,0.0311
156473,2020-06-14,RR,TOTAL,state,6881,203,83,False,605761.0,14.0,1135.92655,0.0295
156474,2020-06-13,RR,TOTAL,state,6875,200,82,False,605761.0,14.0,1134.93606,0.0291
156475,2020-06-12,RR,TOTAL,state,6842,197,81,False,605761.0,14.0,1129.48836,0.0288
156476,2020-06-11,RR,TOTAL,state,6712,192,80,False,605761.0,14.0,1108.02775,0.0286
156477,2020-06-10,RR,TOTAL,state,6594,188,79,False,605761.0,14.0,1088.54812,0.0285
156478,2020-06-09,RR,TOTAL,state,6347,182,78,False,605761.0,14.0,1047.77297,0.0287
156479,2020-06-08,RR,TOTAL,state,6056,168,77,False,605761.0,14.0,999.7342199999999,0.0277
156480,2020-06-07,RR,TOTAL,state,5768,145,76,False,605761.0,14.0,952.1907199999999,0.0251
156481,2020-06-06,RR,TOTAL,state,5529,142,75,False,605761.0,14.0,912.7362099999999,0.0257
156482,2020-06-05,RR,TOTAL,state,5238,139,74,False,605761.0,14.0,864.69746,0.0265
156483,2020-06-04,RR,TOTAL,state,4831,139,73,False,605761.0,14.0,797.50925,0.0288
156484,2020-06-02,RR,TOTAL,state,4143,124,72,False,605761.0,14.0,683.9331,0.0299
156485,2020-06-01,RR,TOTAL,state,3850,120,71,False,605761.0,14.0,635.56419,0.0312
156486,2020-05-31,RR,TOTAL,state,3692,116,70,False,605761.0,14.0,609.4813,0.0314
156487,2020-05-30,RR,TOTAL,state,3474,116,69,False,605761.0,14.0,573.49351,0.0334
156488,2020-05-29,RR,TOTAL,state,3299,110,68,False,605761.0,14.0,544.60423,0.0333
156489,2020-05-28,RR,TOTAL,state,3098,108,67,False,605761.0,14.0,511.42282,0.0349
156490,2020-05-27,RR,TOTAL,state,2959,102,66,False,605761.0,14.0,488.47648,0.0345
156491,2020-05-26,RR,TOTAL,state,2682,102,65,False,605761.0,14.0,442.74887,0.038
156492,2020-05-25,RR,TOTAL,state,2564,86,64,False,605761.0,14.0,423.26924,0.0335
156493,2020-05-24,RR,TOTAL,state,2439,84,63,False,605761.0,14.0,402.63403999999997,0.0344
156494,2020-05-23,RR,TOTAL,state,2439,72,62,False,605761.0,14.0,402.63403999999997,0.0295
156495,2020-05-22,RR,TOTAL,state,2296,72,61,False,605761.0,14.0,379.02737,0.0314
156496,2020-05-21,RR,TOTAL,state,1988,64,60,False,605761.0,14.0,328.18224,0.0322
156497,2020-05-20,RR,TOTAL,state,1988,64,59,False,605761.0,14.0,328.18224,0.0322
156498,2020-05-19,RR,TOTAL,state,1988,64,58,False,605761.0,14.0,328.18224,0.0322
156499,2020-05-18,RR,TOTAL,state,1882,60,57,False,605761.0,14.0,310.68359,0.0319
156500,2020-05-17,RR,TOTAL,state,1791,51,56,False,605761.0,14.0,295.66116,0.0285
156501,2020-05-16,RR,TOTAL,state,1706,49,55,False,605761.0,14.0,281.62922000000003,0.0287
156502,2020-05-15,RR,TOTAL,state,1589,40,54,False,605761.0,14.0,262.31467999999995,0.0252
156503,2020-05-14,RR,TOTAL,state,1500,37,53,False,605761.0,14.0,247.62241,0.0247
156504,2020-05-13,RR,TOTAL,state,1411,29,52,False,605761.0,14.0,232.93015,0.0206
156505,2020-05-12,RR,TOTAL,state,1411,28,51,False,605761.0,14.0,232.93015,0.0198
156506,2020-05-11,RR,TOTAL,state,1295,24,50,False,605761.0,14.0,213.78068,0.0185
156507,2020-05-10,RR,TOTAL,state,1290,21,49,False,605761.0,14.0,212.95527,0.0163
156508,2020-05-09,RR,TOTAL,state,1202,18,48,False,605761.0,14.0,198.42809,0.015
156509,2020-05-08,RR,TOTAL,state,1124,16,47,False,605761.0,14.0,185.55173,0.0142
156510,2020-05-07,RR,TOTAL,state,1020,14,46,False,605761.0,14.0,168.38324,0.0137
156511,2020-05-06,RR,TOTAL,state,932,13,45,False,605761.0,14.0,153.85606,0.0139
156512,2020-05-05,RR,TOTAL,state,869,11,44,False,605761.0,14.0,143.45592,0.0127
156513,2020-05-04,RR,TOTAL,state,578,11,43,False,605761.0,14.0,95.41717,0.019
156514,2020-05-03,RR,TOTAL,state,533,7,42,False,605761.0,14.0,87.9885,0.0131
156515,2020-05-01,RR,TOTAL,state,519,7,41,False,605761.0,14.0,85.67735,0.0135
156516,2020-04-30,RR,TOTAL,state,519,7,40,False,605761.0,14.0,85.67735,0.0135
156517,2020-04-29,RR,TOTAL,state,426,4,39,False,605761.0,14.0,70.32477,0.0094
156518,2020-04-27,RR,TOTAL,state,425,4,38,False,605761.0,14.0,70.15968000000001,0.0094
156519,2020-04-26,RR,TOTAL,state,407,4,37,False,605761.0,14.0,67.18821,0.0098
156520,2020-04-25,RR,TOTAL,state,401,4,36,False,605761.0,14.0,66.19771999999999,0.01
156521,2020-04-24,RR,TOTAL,state,345,3,35,False,605761.0,14.0,56.95315,0.0087
156522,2020-04-23,RR,TOTAL,state,304,3,34,False,605761.0,14.0,50.18481,0.0099
156523,2020-04-22,RR,TOTAL,state,297,3,33,False,605761.0,14.0,49.02924,0.0101
156524,2020-04-21,RR,TOTAL,state,280,3,32,False,605761.0,14.0,46.22285,0.0107
156525,2020-04-20,RR,TOTAL,state,247,3,31,False,605761.0,14.0,40.77516,0.0121
156526,2020-04-19,RR,TOTAL,state,244,3,30,False,605761.0,14.0,40.27991,0.0123
156527,2020-04-18,RR,TOTAL,state,222,3,29,False,605761.0,14.0,36.64812,0.0135
156528,2020-04-17,RR,TOTAL,state,201,3,28,False,605761.0,14.0,33.1814,0.0149
156529,2020-04-16,RR,TOTAL,state,164,3,27,False,605761.0,14.0,27.07338,0.0183
156530,2020-04-15,RR,TOTAL,state,142,3,26,False,605761.0,14.0,23.441589999999998,0.0211
156531,2020-04-14,RR,TOTAL,state,114,3,25,False,605761.0,14.0,18.8193,0.0263
156532,2020-04-13,RR,TOTAL,state,113,3,24,False,605761.0,14.0,18.654220000000002,0.0265
156533,2020-04-12,RR,TOTAL,state,83,3,23,False,605761.0,14.0,13.701770000000002,0.0361
156534,2020-04-11,RR,TOTAL,state,79,3,22,False,605761.0,14.0,13.04145,0.038
